Title,URL,Time,Abstrace,State
"In South Florida, a Polluted Bubble Ready to Burst",https://www.nytimes.com/2013/09/09/us/lake-okeechobee-in-florida-a-polluted-bubble-ready-to-burst.html,2013-09-09T00:51:35+0000,"With heavy rain driving waters from Lake Okeechobee to estuaries in the east and west, devastating wildlife, officials are looking for solutions.",Florida
‘The Worst I’ve Ever Seen It’: Lean Stone Crab Season Follows Red Tide in Florida,https://www.nytimes.com/2018/12/16/us/stone-crabs-florida-algae-red-tide.html,2018-12-16T10:00:04+0000,"A prolonged red tide in Southwest Florida has hurt the iconic stone crab — and the fishermen, whose family businesses go back generations, who catch it.",Florida
Persistent Red Tide Takes Toll on Florida Sea Life and Tourism,https://www.nytimes.com/2005/10/08/us/persistent-red-tide-takes-toll-on-florida-sea-life-and-tourism.html,2005-10-08T05:00:00+0000,"Even when the beaches are free of dead fish and bad smells, it is evident: Coughing, sniffling and itchy, teary eyes confirm that red tide is out there, killing sea life by the ton and tainting the air along Florida's southwest coast for a ninth straight month.      What started in January with a fisherman's report of an algal bloom off St. Petersburg has spread south to Naples and, in recent weeks, up to Pensacola. It is one of Florida's worst red tides in decades, and as scientists puzzle over its tenacity, tourists are fretting, businesses are suffering and residents, some wearing surgical masks to the beach, are weaving their own anxious theories.  ",Florida
Local Officials Simmer Over BP Recovery Efforts,https://www.nytimes.com/2010/06/06/us/06pensacola.html,2010-06-05T19:33:06+0000,County commissioners and state officials in Florida say BP has been slow to act.,Florida
Florida Crisis Highlights a Nationwide Risk From Toxic Ponds,https://www.nytimes.com/2021/04/06/climate/florida-ponds-toxic-waste.html,2021-04-06T18:07:03+0000,"Thousands of open-air waste pools near power plants, mines and industrial farms can pose safety dangers from poor management and, increasingly, the effects of climate change.",Florida
News Networks Fall Short on Climate Story as Dolphins Die on the Beach,https://www.nytimes.com/2018/12/02/business/media/climate-change-news-media-red-tide-florida.html,2018-12-03T00:46:30+0000,"A crusader films the red-tide carnage in Florida. But in a time of climate-change denialism encouraged by the president, her work draws nasty comments.",Florida
Florida’s Vulnerability Tested as Hurricane Matthew Hugs Coast,https://dotearth.blogs.nytimes.com/2016/10/06/after-11-years-in-a-hurricane-drought-floridians-flee-major-matthew-threat/,2016-10-06T16:27:28+0000,Hurricane Matthew will test Floridians’ level of “disaster amnesia” given the 11 years that have passed since the state was struck by a major hurricane.,Florida
A Giant Blob of Seaweed Is Heading to Florida,https://www.nytimes.com/2023/03/14/us/seaweed-blob-florida-mexico.html,2023-03-14T11:00:08+0000,"The mass, known as the great Atlantic Sargassum belt, is drifting toward the Gulf of Mexico. Scientists say seaweed is likely to come ashore by summer to create a rotting, stinking, scourge.",Florida
7 Travel Stories to Help You Celebrate the 50th Anniversary of Earth Day,https://www.nytimes.com/2020/04/22/travel/earth-day-online.html,2020-04-22T09:00:28+0000,Confined to the great indoors on Earth Day? These stories will help remind you of the natural world’s many splendors — and why environmental protections are of crucial importance for the future of the planet.,Florida
"Francis Rooney, G.O.P. Lawmaker Who Won’t Rule Out Impeachment, Is to Retire",https://www.nytimes.com/2019/10/19/us/politics/francis-rooney-retirement-impeachment.html,2019-10-19T18:55:57+0000,"A day earlier, Mr. Rooney became the first House Republican to indicate that he was willing to consider supporting articles of impeachment.",Florida
Silicon Valley Needs Regulation,https://www.nytimes.com/2018/09/11/opinion/silicon-valley-regulation.html,2018-09-11T10:00:04+0000,Most of my fellow tech entrepreneurs oppose government oversight. They’re wrong. Good rules create healthy markets.,Florida
Scourge of the Lionfish,https://bittman.blogs.nytimes.com/2012/08/22/scourge-of-the-lionfish/,2012-08-22T22:30:16+0000,"About 20 years ago, the beautiful and otherworldly red lionfish started showing up in south Florida and the Caribbean. Now they’re a plague.",Florida
Republicans Keep Flunking Microbe Economics,https://www.nytimes.com/2020/07/18/opinion/republicans-keep-flunking-microbe-economics.html,2020-07-18T14:58:27+0000,Getting other people sick isn’t an “individual choice.”,Florida
Ron DeSantis Does Disease,https://www.nytimes.com/2021/04/28/opinion/desantis-cruise-lines-covid.html,2021-04-28T23:21:49+0000,"Face it, Florida runs the universe.",Florida
"Dredging of Miami Port Badly Damaged Coral Reef, Study Finds",https://www.nytimes.com/2016/05/02/us/dredging-of-miami-port-badly-damaged-coral-reef-study-finds.html,2016-05-02T00:13:18+0000,"The report found that as much as 81 percent of the reef near the dredging site was buried in sediment, despite a plan to minimize the damage.",Florida
Nominee Is Grilled Over Program on Pesticides,https://www.nytimes.com/2005/04/07/politics/nominee-is-grilled-over-program-on-pesticides.html,2005-04-07T05:00:00+0000,"EPA nominee Stephen L Johnson encounters turbulence at Senate confirmation hearing as Sen Barbara Boxer threatens to hold up nomination over controversial pesticide program in Florida; EPA and American Chemistry Council program, now suspended, offered low-income families in Duval County money to allowing monitoring of pesticide effects on children under age one; Boxer demands Johnson end 'appalling' program permanently; Johnson is first EPA career employee with formal scientific background nominated to lead it; he assures senators he will use best scientific information and have transparent process but makes clear he will strongly back Bush administration preferences, in response to Democratic warnings not to be 'rubber stamp'; photo (M)",Florida
Hurricane Ian Proved Why Ron DeSantis’s Version of Climate Resilience Is a Disaster,https://www.nytimes.com/2022/10/13/opinion/environment/ron-desantis-hurricane-ian-climate-change.html,2022-10-13T09:00:08+0000,"As the sea level rises, the resilience projects Gov. Ron DeSantis touts will have to be replaced, made higher, built larger.",Florida
To Catch a Snake: Largest Python Found in Everglades Signals a Threat,https://www.nytimes.com/2022/06/23/us/florida-largest-python.html,2022-06-23T23:24:35+0000,The Burmese python caught by a team of trackers breaks a record and shows the invasive species surviving in Florida’s ecosystem despite efforts to remove those snakes.,Florida
Obama Uses a Visit to the Everglades to Press His Climate Agenda,https://www.nytimes.com/2015/04/23/us/politics/-2015-04-23-us-politics-obama-everglades-trip-climate-agenda.html,2015-04-22T10:00:08+0000,The trip was also intended to sharpen a political contrast with Republicans in ways that will help the Democratic Party in the 2016 presidential race.,Florida
Bloomberg Targets Attorneys General With Ads on Carbon Emissions,https://www.nytimes.com/2015/11/07/us/politics/michael-bloomberg-state-attorneys-general-carbon-emissions.html,2015-11-06T14:56:48+0000,The ads will criticize four state attorneys general who are suing the Obama administration over new regulations on power plants.,Florida
"Ahead of Trial, Talk of a BP Settlement in 2010 Oil Spill",https://www.nytimes.com/2013/02/24/business/energy-environment/bp-and-gulf-coast-states-jockey-over-settlement-on-deepwater-horizon-oil-spill.html,2013-02-23T17:14:14+0000,"With a major civil trial scheduled to start Monday against BP, federal officials and the five affected Gulf Coast states are trying to pull together to strike an 11th-hour settlement.",Florida
Some States Beat Supreme Court to Punch on Eliminating Gerrymanders,https://www.nytimes.com/2017/06/20/us/politics/some-states-beat-supreme-court-to-punch-on-eliminating-gerrymanders.html,2017-06-21T01:09:26+0000,"A handful of states, including California, have tried to minimize the partisanship in redistricting — but mostly because voters, not politicians, insisted on it.",Florida
Where Exuberant Dreams Often Sink Out of Sight,https://www.nytimes.com/2001/04/08/arts/art-architecture-where-exuberant-dreams-often-sink-out-of-sight.html,2001-04-08T05:00:00+0000,wh,Florida
Letters: Patients Teaching Students,https://www.nytimes.com/2001/03/27/science/letters-patients-teaching-students.html,2001-03-27T05:00:00+0000,To the Editor:,Florida
Can the ‘California Effect’ Survive in a Hyperpartisan America?,https://www.nytimes.com/2023/05/30/magazine/california-effect.html,2023-05-30T08:50:09+0000,For decades the state has been setting policy for the whole nation. Now red states are pushing back.,Florida
Coronavirus Briefing: What Happened Today,https://www.nytimes.com/2020/06/25/us/coronavirus-florida-texas-california-arizona.html,2020-06-25T23:28:29+0000,"Updates on the surges in Texas, California, Arizona and Florida.",Florida
A New Church? Not in Their Backyard.,https://www.nytimes.com/2005/04/03/realestate/a-new-church-not-in-their-backyard.html,2005-04-03T05:00:00+0000,New churches in rural and suburban areas are,Florida
Reservation Comes Into Play as Officials Make Water-Management Decisions,https://www.nytimes.com/2004/09/12/us/reservation-comes-into-play-as-officials-make-watermanagement-decisions.html,2004-09-12T05:00:00+0000,"Hurricanes Charley and Frances and new threat from Hurricane Ivan put strain on Florida water control system; choice is between preserving ecosystem, including Everglades and coastal estuaries, and minimizing flooding in residential areas; engineers are furiously pumping water toward coasts and opening series of gates to allow waters of upper Everglades to flow into Everglades National Park; photo (M)",Florida
Not Just the Links Are Green,https://www.nytimes.com/2019/03/09/realestate/not-just-the-links-are-green.html,2019-03-09T10:00:14+0000,More golf communities are turning their grounds into eco-friendly spaces.,Florida
NASA Is Facing a Climate Change Countdown,https://www.nytimes.com/2016/04/05/science/nasa-is-facing-a-climate-change-countdown.html,2016-04-04T18:29:35+0000,Kennedy Space Center and other NASA facilities near coastlines are facing the prospect of continually rising waters.,Florida
Week in Review: May 19-25,https://www.nytimes.com/2002/05/26/weekinreview/week-in-review-may-1925.html,2002-05-26T05:00:00+0000,"IT TOOK 38 YEARS The last living defendant in the 1963 bombing of a Birmingham church was convicted of killing four girls: Addie Mae, Denise McNair, Cynthia Wesley and Carole Robertson. All were black, none was older than 14. Bobby Frank Cherry, a 71-year-old former Klansman, received an automatic life sentence for each victim. The conviction brought to a close one of the most notorious episodes of the civil rights era. Forgiving: when, and if, Page 1.                               INTERN'S REMAINS FOUND A man walking his dog in a Washington park found the skeletal remains of Chandra Levy, the 24-year-old government intern who disappeared a year ago. The police said there were few clues as to how she died; they prepared to question a man who assaulted two joggers in the same park. The case destroyed the career of Representative Gary Condit, the California Democrat linked romantically with Ms. Levy.   Katharine Q. Seelye A COLD WAR EXPERIMENT Nerve gas and a biological toxin were sprayed on U.S. sailors in the 1960's to test protective gear and decontamination procedures, the Pentagon revealed. The Department of Veterans Affairs is contacting hundreds who could be eligible for health-care benefits because of exposure to poisons used during Project Shipboard Hazard and Defense, or SHAD. Three tests used sarin, a nerve agent, or VX, a nerve gas; one used staphylococcal enterotoxin B, known as SEB, a biological toxin; one used a simulant later found to be dangerous.   Thom Shanker BIG FINES Two of Americas biggest corporations, Merrill Lynch & Company and Schering-Plough, agreed to pay penalties that were among the biggest of their kind. Merrill Lynch, the Wall Street giant, said it would pay $100 million into state treasuries to end an inquiry by the New York attorney general, which revealed e-mail messages in which Merrill Lynch analysts di",Florida
Effort to Save Everglades Falters as Funds Drop,https://www.nytimes.com/2007/11/02/us/02everglades.html,2007-11-02T04:00:00+0000,"Seven years into an $8 billion effort to rescue the Florida Everglades, federal financing has slowed to a trickle.",Florida
"Miami, Drowning and Scorching, Awaits Democrats for Debate",https://www.nytimes.com/2019/06/24/us/miami-democratic-debates.html,2019-06-24T23:01:45+0000,"Activists wanted a Democratic debate focused entirely on climate change. They aren’t getting one, but in Miami this week, the issue will be inescapable.",Florida
Rising Seas,https://www.nytimes.com/interactive/2014/03/27/world/climate-rising-seas.html,2014-03-28T05:09:42+0000,Some areas of the globe are especially vulnerable to rising sea levels and inhabitants are being forced to make stark changes in their lives.,Florida
How Flaws Undid Obama’s Hope for High-Speed Rail in Florida,https://www.nytimes.com/2011/03/12/us/12rail.html,2011-03-12T02:02:54+0000,"The administration made a fatal trade-off, picking a route that offered few advantages over cars, but that could have been completed more quickly than proposed rail lines elsewhere.",Florida
How Endangered a Species?,https://www.nytimes.com/2002/02/12/science/how-endangered-a-species.html,2002-02-12T05:00:00+0000,"Article on debate over Florida's endangered manatees and what can and should be done to protect them; records show that 53 of state's several thousand manatees died in January, 18 from collisions with powerboats; last year 325 died, 81 killed by boats; state has put moratorium on new marina construction but environmental groups say restrictions do not go far enough; debate has widened to encompas balancing wildlife needs and rights of boaters and shorefront property owners; photos; map; graphs (L)",Florida
How Billionaire Oligarchs Are Becoming Their Own Political Parties,https://www.nytimes.com/2014/10/19/magazine/how-billionaire-oligarchs-are-becoming-their-own-political-parties.html,2014-10-17T08:58:05+0000,Is the Florida governor’s race a campaign between a Democrat and a Republican or a battle between Tom Steyer and the Koch brothers?,Florida
Should BP’s Money Go Where the Oil Didn’t?,https://www.nytimes.com/2010/10/24/business/24claim.html,2010-10-23T23:07:45+0000,"Oil from the BP spill never came close to most of Florida’s beaches, but tourists seemed to be scared off anyway. Businesses and want restitution for lost revenue.",Florida
A Little Bit Country in Florida,https://www.nytimes.com/2007/11/18/travel/tmagazine/14well-ocala-t.html,2007-11-18T05:00:00+0000,"The state’s last great rural enclave, an hour and a half north of the Magic Kingdom, stands its ground— for now.",Florida
A Toxic Florida Lagoon,https://www.nytimes.com/2013/08/13/opinion/a-toxic-florida-lagoon.html,2013-08-13T01:07:07+0000,The Pelican Island Audubon Society blames the federally subsidized sugar industry for diverting polluted water.,Florida
A Brighter Future For the Everglades,https://www.nytimes.com/2003/04/27/opinion/l-a-brighter-future-for-the-everglades-421898.html,2003-04-27T05:00:00+0000,"Florida Gov Jeb Bush letter rejects Apr 21 editorial on danger to Everglades, holding area is healthy and has bright future; explains water quality standard and contends bill in question upholds integrity of standards",Florida
A New Home for Butterflies,https://www.nytimes.com/2001/03/27/science/l-a-new-home-for-butterflies-584126.html,2001-03-27T05:00:00+0000,Pete Eames letter on report that Florida is to get new center for butterflies (March 20 article),Florida
Tracing Mining’s Threat to U.S. Waters,https://www.nytimes.com/2023/07/11/science/us-canada-mining-pollution.html,2023-07-11T07:00:24+0000,"Environmental concerns are raised anew about potential contamination from Canadian open-pit mines flowing through the waterways into Montana’s lakes, harming fish.",Montana
"Drinking Water Seems Safe After Spill, E.P.A. Reports",https://green.blogs.nytimes.com/2011/07/11/well-water-safe-so-far-spot-tests-show-after-oil-spill/,2011-07-11T20:06:24+0000,"As the floodwaters ease, the E.P.A. will soon begin testing water from the Yellowstone River, too.",Montana
This 150-Year-Old Mining Law Hurts Taxpayers and the Environment,https://www.nytimes.com/2022/07/28/opinion/clean-energy-mining-pollution.html,2022-07-28T09:00:15+0000,It’s time for an overhaul.,Montana
Where There’s Smoke ... There’s a Trade-In,https://www.nytimes.com/2009/12/25/business/energy-environment/25stove.html,2009-12-25T02:09:24+0000,"As temperatures drop, efforts to curb pollution from burning wood are clashing with tradition.",Montana
Flying Through Fire With a Notepad and a Prayer,https://www.nytimes.com/2019/11/22/reader-center/reporting-wildfire-flight.html,2019-11-22T10:00:09+0000,"When I learned of a scientific mission to study wildfire smoke by flying through fires on a jet plane, I immediately asked to join the trip.",Montana
Oregon: Study of Coal Transport Sought ,https://www.nytimes.com/2012/04/26/us/oregon-study-of-coal-transport-sought.html,2012-04-26T00:37:07+0000,Gov. John Kitzhaber asked the federal government on Wednesday to conduct an environmental study of proposals to export coal to Asia from Montana and Wyoming through ports in Oregon and Washington.,Montana
Toxic Paint Muddies a Beloved Creek,https://www.nytimes.com/2004/10/03/us/toxic-paint-muddies-a-beloved-creek.html,2004-10-03T05:00:00+0000,"Paint used at fish hatchery pollutes Big Spring Creek in Lewiston, Montana, with PCB's; hatchery fish have 30 times higher than acceptable levels of PCB's in their systems; workers kill nearly three quarters of million fish; Centers for Disease Control and Prevention recently took blood samples from local residents; results are due later this month; residents have filed class-action lawsuit against Monsanto Company, manufacturer of paint; photo (M)",Montana
My Favorite Green Lump,https://www.nytimes.com/2007/01/10/opinion/10friedman.html,2007-01-10T05:00:00+0000,"When it comes to cleaning up coal, Governor Schweitzer of Montana is dead serious.",Montana
"Coal Industry Pins
Hopes on Exports as
U.S. Market Shrinks",https://www.nytimes.com/2013/06/15/business/energy-environment/a-fight-over-coal-exports-and-the-industrys-future.html,2013-06-14T17:51:37+0000,Environmental worries complicate an energy company’s plan to mine an Indian tribe’s large deposit of coal and ship it to Asia.,Montana
Jealousy Led Montana Chemist to Taint Colleague’s Water Tests,https://www.nytimes.com/2019/08/08/us/montana-chemist-water.html,2019-08-08T17:17:09+0000,"A judge fined a woman nearly $40,000 in a peculiar case of workplace gaslighting.",Montana
U.S. Suspends Plan to Allow Gas Exploration in Montana,https://www.nytimes.com/2004/10/06/politics/us-suspends-plan-to-allow-gas-exploration-in-montana.html,2004-10-06T05:00:00+0000,"The Bureau of Land Management has suspended plans to allow natural gas exploration and development along the Rocky Mountain Front in Montana, a sparsely populated, wildlife-rich region of plains and forests at the base of the northern Rocky Mountains.     The bureau said last week that the issue was complex and that it wanted more time to evaluate the options.  ",Montana
The Copper Mine Ran Through It: Tales of a River's Rescue,https://www.nytimes.com/2003/04/01/science/the-copper-mine-ran-through-it-tales-of-a-river-s-rescue.html,2003-04-01T05:00:00+0000,"Clark Fork River, in southwest Montana, is one of largest US Superfund sites and source of environmental debate; extreme mining practices exposing toxic metals and ownership changes masking liability have contributed to current water pollution and soil toxicity; clean-up is taking place, but methods, timeline and depth are still undecided; some controversy centers around Milltown Dam and its possible removal; map; photo (M)",Montana
"In the West, a Water Fight Over Quality, Not Quantity",https://www.nytimes.com/2006/09/10/us/in-the-west-a-water-fight-over-quality-not-quantity.html,2006-09-10T05:00:00+0000,"Companies searching for coal bed methane found in subterranean coal in eastern Montana are pumping water out of coal seams and stripping gas mixed with it, pumping huge volumes of waste water into Tongue River drainage; ranchers complain that high levels of sodium in water can destroy ability of their fields to grow crops; companies have filed suit to overturn Montana environmental standards they say cannot be met without great difficulty; photo (M)",Montana
"In a Town Called Opportunity, Distress Over a Dump",https://www.nytimes.com/2005/08/24/us/in-a-town-called-opportunity-distress-over-a-dump.html,2005-08-24T05:00:00+0000,"Old Anaconda mining town of Opportunity, Montana, despairs over agreement for removal of Milltown Dam near Missoula, because truckloads of toxic mining waste from behind dam will be dumped at site near town; photos; map; Opportunity already has vast amount of waste from copper mining and smelting that has collected in rivers and streams; blue-collar residents feel they have less say in decision-making than college town of Missoula downstream (M)",Montana
Montanans Weigh Options on a Toxic Legacy,https://www.nytimes.com/2001/05/07/us/montanans-weigh-options-on-a-toxic-legacy.html,2001-05-07T05:00:00+0000,"Clark Fork, 120-mile long river in Montana, is contaminated with more than century's worth of cadmium, arsenic, copper and other toxic mine waste that has washed down from hard rock mining that began in 1864 in Butte; last stop for mine waste has been behind Milltown Dam in Bonner, creating huge pile of toxic sludge; Environmental Protection Agency will decide fate of river in next few months; cost for cleanup to date is $700 million and is expected to reach $1 billion in next decade; many local residents portray dam as toxic time bomb; ARCO, company that bought mining company only to find it has inherited expensive mess, does not favor removal, saying it would do more harm than good; photo; map (M)",Montana
Hordes of Geese Die on a Toxic Lake in Montana,https://www.nytimes.com/2016/12/12/science/snow-geese-deaths-montana.html,2016-12-12T17:56:33+0000,"The exact cause of the birds’ deaths is unknown, and experts worry that thousands more could be in danger during this year’s migratory season.",Montana
Traces of Montana Oil Spill Are Found in Drinking Water,https://www.nytimes.com/2015/01/21/us/traces-of-montana-oil-spill-are-found-in-drinking-water.html,2015-01-21T00:45:34+0000,"Crews were working to clean up 50,000 gallons of oil that flowed into the Yellowstone River from a ruptured pipeline.",Montana
"Rich in Coal, a Tribe Struggles to Overcome Poverty",https://www.nytimes.com/2011/10/26/business/energy-environment/rich-in-coal-a-tribe-struggles-to-overcome-poverty.html,2011-10-25T16:31:04+0000,"Leaders of the Crow Nation are trying to develop the tribe's energy resources to create more jobs. But starting a new coal project has proved difficult, and some members are pursuing wind power.",Montana
Too Many Links,https://bittman.blogs.nytimes.com/2012/11/15/too-many-links/,2012-11-15T23:01:18+0000,Don’t ever take a week off from link aggregating. You’ll never catch up.,Montana
Mine in Wilderness Approved After 14 Years,https://www.nytimes.com/2001/12/28/us/mine-in-wilderness-approved-after-14-years.html,2001-12-28T05:00:00+0000,United States Forest Service and Mont,Montana
Let the Stream Run Through It,https://www.nytimes.com/2018/06/25/science/butte-superfund-silver-bow-creek.html,2018-06-25T14:16:19+0000,"It’s taken two decades to clean up most of Silver Bow Creek, polluted from a century of mining. Now some Butte, Mont., residents want the last two miles restored, to babble on through the city.",Montana
Can Montana’s Smith River Survive a Nearby Mine?,https://www.nytimes.com/2015/07/19/travel/can-montanas-smith-river-survive-a-nearby-mine.html,2015-07-17T09:04:44+0000,A float trip down a beloved river explores what might be at stake if a proposal for a copper mine by its watershed becomes reality.,Montana
"Judge Vacates Oil and Gas Leases on 145,000 Acres in Montana",https://www.nytimes.com/2020/05/01/climate/oil-gas-leases-montana.html,2020-05-02T00:19:51+0000,"A federal judge, rapping the Trump administration for its weak environmental assessments, has vacated hundreds of oil and gas leases across a large swath of Montana.",Montana
"Seeking Clean Fuel for a Nation, and a Rebirth for Small-Town Montana",https://www.nytimes.com/2005/11/21/us/seeking-clean-fuel-for-a-nation-and-a-rebirth-for-smalltown-montana.html,2005-11-21T05:00:00+0000,"Gov Brian Schweitzer of Montana, which has 120 billion tons of coal reserve, is promoting conversion of coal to fuel that could run cars, jets and trucks or heat homes without contributing to global warming or setting off major fight with environmental groups; believes array of coal-to-fuel factories would help revive Montana dying small towns; his ideas are just speculative for now, but several energy companies have expressed interest in building plants; environmentalists have concerns about strip mining ranch country and would want assurances that synethetic fuels will be made with new technology that removes and stores pollutants during and after processing; photo (M)",Montana
"Congress, in a First, Removes an Animal From the Endangered Species List",https://www.nytimes.com/2011/04/13/us/politics/13wolves.html,2011-04-13T02:36:09+0000,Environmental groups said a budget measure dictating that wolves in Montana and Idaho be taken off the list sets an unnerving precedent.,Montana
"In Montana, It’s Youth vs. the State in a Landmark Climate Case",https://www.nytimes.com/2023/03/24/climate/montana-youth-climate-lawsuit.html,2023-03-24T07:00:10+0000,"Sixteen young Montanans have sued their state, arguing that its support of fossil fuels violates the state Constitution.",Montana
Blotting Out the Big Sky,https://www.nytimes.com/2007/04/29/opinion/29mcnamer.html,2007-04-29T04:00:00+0000,The weather that now bears very directly on the Montana economy is in crisis.,Montana
"Dam and Waste Will Go, Freeing Two Rivers",https://www.nytimes.com/2005/08/04/us/dam-and-waste-will-go-freeing-two-rivers.html,2005-08-04T05:00:00+0000,"Since 1907, the Milltown Dam just east of Missoula, Mont., has held back two of the state's major rivers and trapped tons of toxic mining waste that once washed down one of them from more than 100 miles upstream.     An agreement announced this week, however, will allow work to begin on the removal of the decaying timber-and-stone structure and the waste behind it. The job is a technically challenging one that aims to restore the two rivers, the Blackfoot and the Clark Fork, to free-flowing conditions by 2009 at a cost of about $100 million.  ",Montana
Shouting ‘Fire!’ in the Burning West,https://www.nytimes.com/2018/06/13/opinion/wildfire-west-yellowstone.html,2018-06-13T23:00:04+0000,"It’s almost like we have just two seasons now, winter and wildfire.",Montana
Capturing the Joyful Spirit of a Montana General Store,https://www.nytimes.com/2022/06/13/travel/fishtail-montana-general-store.html,2022-06-13T09:00:20+0000,"The state’s oldest continually open general store serves customers in Fishtail from all walks of life, from ranchers and miners to doctors and C.E.O.s.",Montana
Judge Rules in Favor of Montana Youths in a Landmark Climate Case,https://www.nytimes.com/2023/08/14/us/montana-youth-climate-ruling.html,2023-08-14T17:48:36+0000,The court found that young people have a constitutional right to a healthful environment and that the state must consider potential climate damage when approving projects.,Montana
Montana’s Famed Trout Under Threat as Drought Intensifies,https://www.nytimes.com/2021/07/23/science/drought-montana-fly-fishing.html,2021-07-23T14:21:29+0000,"The state is imposing more restrictions on fishing this year as the combination of extreme conditions, including low river levels, fish die-offs and the crush of anglers, poses long-term problems.",Montana
The Freshwater Giants Are Dying,https://www.nytimes.com/2020/01/21/science/freshwater-megafauna-endangered.html,2020-01-21T07:30:15+0000,Overharvesting and habitat loss endanger most of the world’s freshwater “megafauna.” But many species may yet be saved.,Montana
Writer on the Road: Heading West,https://www.nytimes.com/2001/03/04/magazine/writer-on-the-road-heading-west.html,2001-03-04T05:00:00+0000,"Steve Chapple travel article on his 2-day trip from Montana to Southern California with his final destination Paris Hotel in Las Vegas; map; photos (special section, The Sophisticated Traveler) (part 2 of 2-part section) (L)",Montana
"PBS Series Explores ‘A New Wild’ Sustained, Instead of Wrecked, by People",https://dotearth.blogs.nytimes.com/2015/02/04/pbs-series-explores-a-new-wild-sustained-instead-of-wrecked-by-people/,2015-02-04T18:48:13+0000,"In a new PBS series, a conservation biologist explores how people can be a nurturing presence in what used to be called “the wild.”",Montana
Fight Against Coal Plants Draws Diverse Partners,https://www.nytimes.com/2007/10/20/business/20coal.html,2007-10-20T04:00:00+0000,"An increasingly vocal and potent anti-coal movement in the West includes ranchers, farmers and religious groups.",Montana
"Wilderness Above, a Mine Below and a Furor",https://www.nytimes.com/2002/01/12/us/wilderness-above-a-mine-below-and-a-furor.html,2002-01-12T05:00:00+0000,"Environmentalists plan to mount strenuous legal challenge to project to mine silver and copper beneath Cabinet Mountains Wilderness Area, first such large-scale mining to be permitted beneath wilderness area; Montana Dept of Environmental Quality and United State Forest Service have granted permission to Sterling Mining Co, but with strict environmental regulations; project also angers officials in northern Idaho, which depends on tourists drawn to its clear rivers; treated waste water from mine would drain into trout-filled lakes in Montana and Idaho; at core of fight is question never tested on so large a scale since Congress authorized creation of national wilderness areas 38 years ago: should mines be allowed to extend underneath federally designated wilderness zones, which by statute are to be 'untrammeled by man'; Sterling Mining Co contends that wilderness area would be untrammeled on the surface; opponents say project would be far more intrusive than Sterling says; photos; map (L)",Montana
Behind Gold's Glitter: Torn Lands and Pointed Questions,https://www.nytimes.com/2005/10/24/world/behind-golds-glitter-torn-lands-and-pointed-questions.html,2005-10-24T05:00:00+0000,"First article in series examining gold mining around the world; with of gold at about $500 per ounce, small amount that is left to be mined is being taken at high cost to environment and often in poorest regions; latest gold mania is almost all about soaring demand for jewelry, which consumes 80 percent or more of gold mined today; to get one ounce of gold, miners dig up and haul away 30 tons of rock, sprinkle it with cyanide, which separates gold from rock, and leave behind environmental degradation; EPA says hard-rock mining generates more toxic waste than any other industry in America, and estimates that cost of cleaning up metal mines could reach $54 billion, which will likely be passed to taxpayers; people of Montana are still bitter over first large-scale open-pit cynanide operation in northeastern part of state, and blame Pegasus Gold's overly ambitious production schedule, internal mismanagement and poor oversight for multilayered disaster; with rich countries' supplies mostly depleted, 70 percent of gold is mined in developing countries like Ghana and Guatemala; gold companies tout their contribution to new frontiers, but environmentalists say they are mining in ways that would never be tolerated in wealthier nations; World Bank has encouraged poor nations to take steps to lure mining companies, but promised jobs have not materialized, indigenous people have been displaced and working conditions are intolerable; photos; map; chart shows mining processes (L)",Montana
How Montana Took a Hard Right Turn Toward Christian Nationalism,https://www.nytimes.com/2023/01/11/magazine/montana-republicans-christian-nationalism.html,2023-01-11T10:00:20+0000,What happened to a state known for its political independence?,Montana
Polluting Industries Say the Cost of Cleaner Air Is Too High,https://www.nytimes.com/2023/11/13/business/economy/smog-rules-economics.html,2023-11-13T10:01:34+0000,"As the Biden administration prepares to toughen air quality standards, health benefits are weighed against the cost of compliance.",Ohio
National Briefing | Midwest: Ohio: Egg Company To Curtail Pollution,https://www.nytimes.com/2004/02/24/us/national-briefing-midwest-ohio-egg-company-to-curtail-pollution.html,2004-02-24T05:00:00+0000,"Owners of network of egg farms in northwest Ohio that discharged thousands of tons of ammonia, dung dust and other air pollution each year will install $1.6 million in filters and other pollution controls and pay $880,598 in penalties under settlement filed in federal court (S)",Ohio
A Warning for the Newest Victims of Federal Neglect and Corporate Greed in Ohio,https://www.nytimes.com/2023/03/03/opinion/east-palestine-ohio-derailment-michigan.html,2023-03-03T10:00:37+0000,I grew up near a toxic disaster. The years ahead in East Palestine could be tough.,Ohio
TRIAL OPENS,https://www.nytimes.com/2003/02/16/nyregion/briefings-environment-trial-opens.html,2003-02-16T05:00:00+0000,"New Jersey and federal government begin trial in Columbus, Ohio, alleging that air pollution in New Jersey is made worse by Ohio Edison power plant (S)",Ohio
National Briefing: Midwest,https://www.nytimes.com/2004/02/24/national/national-briefing-midwest.html,2004-02-24T05:00:00+0000,OHIO: Egg Company To Curtail Pollution; MICHIGAN: University Fights Abortion Subpoena;.,Ohio
"Behind Toledo’s Water Crisis, a Long-Troubled Lake Erie",https://www.nytimes.com/2014/08/05/us/lifting-ban-toledo-says-its-water-is-safe-to-drink-again.html,2014-08-04T14:59:54+0000,Pollution concerns persist about tides of phosphorus in the Great Lakes and in waterways across the United States.,Ohio
