Title,URL,Time,Abstrace,State
Market Place; Ohio Utility Cited in Blackout Has Had a Troubled Summer,https://www.nytimes.com/2003/08/19/business/market-place-ohio-utility-cited-in-blackout-has-had-a-troubled-summer.html,2003-08-19T05:00:00+0000,"Massive blackout is latest of FirstEnergy Corp's problems this summer, Market Place column; company acknowledges that alarm system had not been working at time of blackout, but it tries to deflect blame for widespread power failure, saying there were problems in other parts of nation's electrical system before its lines began to fail; North American Electric Reliability Council, group created by utilities to set standards for reducing risks of disruption, was first to call public attention to FirstEnergy's problems, but it agrees with company that problem is more complicated than just one utility; Richard H Marsh, FirstEnergy's chief financial officer, cites company's other problems this summer: blackouts in coastal New Jersey communities over July 4 weekend, federal judge's ruling that company violated Clean Air Act, delays in getting nuclear power plant in Ohio back in operation and decision by its auditors to require it to restate profits over last three years; photos; graph (M)",New Jersey
City Trash Follows Long and Winding Road,https://www.nytimes.com/2001/03/24/nyregion/city-trash-follows-long-and-winding-road.html,2001-03-24T05:00:00+0000,"Article traces path of New York City garbage now that Fresh Kills is closed and trash must be trucked to destinations as distant as Virginia and Pennsylvania through transfer stations in New Jersey; tolls, truck repair and fuel costs make it expensive proposition to dispose of 12,000 tons of city garbage each day; photo; diagram (M)",New Jersey
"In Fighting Coal Plant, a Dilemma",https://www.nytimes.com/2009/10/19/nyregion/19towns.html,2009-10-19T00:23:55+0000,"In Linden, N.J., environmentalists must decide whether to support unproven technology that combats climate change or fight every coal project that comes down the turnpike.",New Jersey
Saving the Jersey Shore,https://www.nytimes.com/2006/05/21/opinion/nyregionopinions/saving-the-jersey-shore.html,2006-05-21T05:00:00+0000,"Op-Ed article by US Repr Frank Pallone maintains rising sea levels caused by global warming are threatening New Jersey's coast; holds US should follow New Jersey's example and adopt sensible energy policy, focused on conservation and efficiency, which would also help stabilize gas prices, reduce dependence on foreign oil and improve air quality (M)",New Jersey
New Jersey Vows to Overhaul Environmental Cleanup Work,https://www.nytimes.com/2006/10/24/nyregion/24dep.html,2006-10-24T04:00:00+0000,"After several environmental sites were mishandled, New Jersey promised to fix the program responsible for monitoring more than 16,000 contaminated sites.",New Jersey
New Jersey Is Sued Over Cap-and-Trade Reversal,https://green.blogs.nytimes.com/2012/06/07/new-jersey-sued-over-cap-and-trade-reversal/,2012-06-07T12:09:18+0000,Two environmental groups argue that the state government acted illegally when it withdrew New Jersey from a regional cap and trade program.,New Jersey
Metro Briefing: New Jersey,https://www.nytimes.com/2002/05/31/nyregion/metro-briefing-new-jersey.html,2002-05-31T05:00:00+0000,BLOOMFIELD: Inquiry Into Detainee's Death; PATERSON: Dupont Jury To Deliberate Longer; TRENTON:.,New Jersey
Mixed Reactions in New Jersey as Water Rules Await a Fix,https://www.nytimes.com/2003/09/06/nyregion/mixed-reactions-in-new-jersey-as-water-rules-await-a-fix.html,2003-09-06T05:00:00+0000,"Environmentalists are split over New Jersey Gov James McGreevey's commitment to controlling sprawl in wake of decision to delay and modify tough new regulations on storm water runoff from new developments; at issue is discovery by regulators that new rules to protect 2,000 miles of state streams and rivers from polluted runoff contained loophole that would have exempted subdivision proposals if they had already been approved at local level (M)",New Jersey
"Our Towns; A Fine Kettle Of Fish, Trout or Not",https://www.nytimes.com/2003/03/05/nyregion/our-towns-a-fine-kettle-of-fish-trout-or-not.html,2003-03-05T05:00:00+0000,"Officials of Cedar Grove and Verona, NJ, are fighting state's attempt to award Peckman River rare distinction of being an urban trout stream, fearing it would require an even cleaner river than it is now, which they estimate could cost them a combined $28 million in sewer plant improvements; sum is more than annual operating budgets of two towns (M)",New Jersey
Judge Says 2 Agencies Erred And Set New PCB Standard,https://www.nytimes.com/2002/07/12/nyregion/judge-says-2-agencies-erred-and-set-new-pcb-standard.html,2002-07-12T05:00:00+0000,"Manhattan federal court Judge Jed S Rakoff rules that Army Corps of Engineers and Environmental Protection Agency, in denying United States Gypsum's application for dumping silt in ocean off Sandy Hook, NJ, improperly set tough, new federal standard for PCB levels; does not grant permit for dumping but orders agencies to reconsider application under old standard; material did not exceed initial federal standard and judge says new standard amounts to new rule but without proper notification; in response to decision, New Jersey Sens Robert Torricelli and Jon Corzine and Rep Frank Pallone Jr introduce bills in Senate and House to set new stricter standard into law; agencies are considering appeal and watchdog group Clean Ocean Action says it will file suit to block any permit granted under old standard (M)",New Jersey
Christie Whitman's Loyalties Are Being Tested These Days,https://www.nytimes.com/2002/03/31/nyregion/on-politics-christie-whitman-s-loyalties-are-being-tested-these-days.html,2002-03-31T05:00:00+0000,Raymond Hernandez On Politics column on Environmental Protection Admr Christie Whitman's about-face as she defends Bush administration's pro-industry environmental agenda; New Jersey lawmakers warn that policies could have harsh effect on state (M),New Jersey
Even Paper Bags Will Be Banned From N.J. Supermarkets,https://www.nytimes.com/2020/09/25/nyregion/nj-paper-plastic-bag-ban.html,2020-09-25T09:00:22+0000,"The bill, which would make the state the first to ban single-use paper bags at supermarkets, would also ban single-use plastic bags in stores and restaurants.",New Jersey
Chlorine Leak Closes Roads in New Jersey,https://www.nytimes.com/2005/10/01/nyregion/chlorine-leak-closes-roads-in-new-jersey.html,2005-10-01T05:00:00+0000,"A ton of unstable granular acid used to clean swimming pools released a noxious cloud of gas on Friday morning, causing the authorities to shut down the Pulaski Skyway and briefly evacuate several businesses in the area.     The leak occurred around 8:30 a.m. in a processing area of Alden Leeds, a factory that manufactures chemicals used in swimming pools, the authorities said.  ",New Jersey
New Jersey Seeks Stricter Limit on Chemical in Drinking Water,https://www.nytimes.com/2017/12/06/nyregion/new-jersey-pfc-water-limits.html,2017-12-06T16:59:12+0000,A panel of scientists is recommending the nation’s most stringent limits on a class of chemicals found in drinking water that pose a threat to public health.,New Jersey
"Christie’s Office Drove Exxon Settlement, Ex-Official Says",https://www.nytimes.com/2015/03/05/nyregion/christies-office-took-over-exxon-settlement-ex-official-says.html,2015-03-05T01:53:01+0000,A former New Jersey environmental commissioner wrote in an Op-Ed article that Gov. Chris Christie’s chief counsel inserted himself into an environmental settlement to “cut the deal favorable to Exxon.”,New Jersey
"In Plan to Dump Contaminated Soil, Classic New Jersey Politics Emerge",https://www.nytimes.com/2014/02/25/nyregion/in-plan-to-dump-contaminated-soil-classic-new-jersey-politics-emerge.html,2014-02-25T04:52:28+0000,"The Christie administration appears poised to let a company, Soil Safe, dump millions of tons of petroleum-contaminated soils on a site which lies directly west of Staten Island and the Arthur Kill.",New Jersey
TV Stations Prefer Bayonne For New Tower,https://www.nytimes.com/2003/01/09/nyregion/tv-stations-prefer-bayonne-for-new-tower.html,2003-01-09T05:00:00+0000,"Coalition of 11 New York television stations submits proposal to build new tower in Bayonne, NJ, to New Jersey Environmental Comr Bradley M Campbell; proposal details preference for Bayonne site over one in Jersey City (M)",New Jersey
"Of Oft-Ribbed New Jersey, Poll Finds a Neutral Opinion",https://www.nytimes.com/2001/08/03/nyregion/of-oft-ribbed-new-jersey-poll-finds-a-neutral-opinion.html,2001-08-03T05:00:00+0000,Fairleigh Dickinson University's Public-Mind survey results dispel notion of negative opinions about New Jersey; photo (M),New Jersey
The Week in New Jersey,https://www.nytimes.com/2007/04/29/nyregion/nyregionspecial2/29weeknj.html,2007-04-29T04:00:00+0000,"Branch Brook Park in Newark has a great many cherry trees, and in the spring, the 360-acre grounds erupt in a flurry of pink and white.",New Jersey
A Monument to New Jersey? Imaginations Are Born to Run,https://www.nytimes.com/2006/03/15/nyregion/a-monument-to-new-jersey-imaginations-are-born-to-run.html,2006-03-15T05:00:00+0000,"Peter Applebome column on exhibition set to open in Jersey City consisting of drawings, site plans and mock-ups of state monument for New Jersey; idea for exhibition, co-sponsored by Jersey City Museum and Victory Hall, is more to imaging monuments than to build them; most common theme is environment; photo (M)",New Jersey
New Jersey Vows to Overhaul Environmental Cleanup Work,https://www.nytimes.com/2006/10/24/nyregion/new-jersey-vows-to-overhaul-environmental-cleanup-work.html,2006-10-24T05:00:00+0000,"Lisa P Jackson, New Jersey commissioner of environmental protection, tells State Senate Environmental Committee of plans to overhaul department's $60 million cleanup program, which is responsible for monitoring more than 16,000 contaminated sites; Jackson tells senators that highly criticized use of unlicensed consultants to determine methods of clean-up for each site is to be addressed; appearance comes as committee considers measures to handle mercury contamination discovered in April at Kiddie Kollege, day-care center in Franklin Township; photo (M)",New Jersey
Who Wouldn't Want a Life-Saving Service? Read On,https://www.nytimes.com/2005/08/14/nyregion/who-wouldnt-want-a-lifesaving-service-read-on.html,2005-08-14T05:00:00+0000,"SOMETHING ominous has wormed its way into the green acres of horse farms and sprawling old-money estates in central New Jersey. Ads placed in local newspapers said it would mean septic systems that are close to rivers and wetlands being polluted with blood, pathogens and medical waste; noise and air pollution; reduced property values; and, perhaps most ominously, an ''unwanted, unwarranted, unlawful invasion'' of a 50-employee business ''relocated from the heart of Newark's commercial district.''     Asbestos plant? Toxic waste dump? Nuclear fuel processing plant? Well, not exactly. It's the relocation of a New Jersey Medevac helicopter from the roof of University Hospital in Newark to rural Somerset Airport, the better to reach accident victims in central and western New Jersey. Medevac operations began at Somerset in February.  ",New Jersey
Delaware River Oil Spill Leaves Wildlife Imperiled,https://www.nytimes.com/2004/11/29/nyregion/delaware-river-oil-spill-leaves-wildlife-imperiled.html,2004-11-29T05:00:00+0000,"Coast Guard and Fish and Wildlife Service officials say hundreds of birds, turtles and fish probably died from effects of 30,000 gallons of crude oil that leaked from Athos I, which was ripped open as it tried to dock at Citgo terminal in Paulsboro, NJ; spill left oil slick 24 miles long; ducks and geese coated in crude oil are taken to John Heinz National Wildlife Refuge in Tinicum, Pa, by volunteers trying to save them; photo (M)",New Jersey
Trying to Tame the Noise In the City Is No Easy Sell,https://www.nytimes.com/2004/06/09/nyregion/trying-to-tame-the-noise-in-the-city-is-no-easy-sell.html,2004-06-09T05:00:00+0000,Voting in New Jersey presidential primary is light because earlier primaries in other states have all but confirmed candidates from two major parties; some voters complain that voters in Iowa have exponentially more power than anybody in state because of its late primary (S),New Jersey
Albany Encouraging Use of Diesel Generators to Avert Blackouts,https://www.nytimes.com/2001/03/20/nyregion/albany-encouraging-use-of-diesel-generators-to-avert-blackouts.html,2001-03-20T05:00:00+0000,"ALBANY, March 20 — Concerned about the potential for power shortages, the Pataki administration and the managers of the state's power grid are taking steps to encourage businesses to run their backup diesel generators at times during the summer when electricity use is at its highest. The proposals have raised concerns among environmentalists because diesel generators pollute much more than even coal-burning power plants.",New Jersey
"Corzine Prepares to Assume New Title, and the Problems That Go With It",https://www.nytimes.com/2005/11/10/nyregion/corzine-prepares-to-assume-new-title-and-the-problems-that-go-with.html,2005-11-10T05:00:00+0000,Jon Corzine begins transformation from US senator to New Jersey governor with equal measures of excitement and exhaustion; greets commuters in Woodbridge; photo; will begin plans to enact stricter governmental ethics and address fiscal and property tax issues; voters approve ballot proposals to establish office of lieutenant governor and amend environmental spending; tallies; maps (M),New Jersey
Trenton Report Calls Auto Tests A 'Boondoggle',https://www.nytimes.com/2002/03/14/nyregion/trenton-report-calls-auto-tests-a-boondoggle.html,2002-03-14T05:00:00+0000,"New Jersey State Commission of Investigation issues report on auto-emissions testing system, describing it as 'mammoth boondoggle' and portraying contract as study in patronage and incompetence; holds project will cost taxpayers $590 million, $200 million more than it was supposed to; finds system achieved no improvement in air quality; says Parsons Infrastructure and Technology Group, sole bidder for contract, was granted favored treatment and was big campaign contributor to Republicans; Parsons spokeman rejects report and says costs were higher than expected because number of cars was greater than anticipated; report contends state would have saved $225 million by operating system itself (M)",New Jersey
Witnesses Say Auto Test Company Got Inside Data,https://www.nytimes.com/2001/07/12/nyregion/witnesses-say-auto-test-company-got-inside-data.html,2001-07-12T05:00:00+0000,"Witnesses testifying at New Jersey State Commission of Investigation hearing say that, in violation of rule prohibiting state officials from meeting with potential bidders, one company that bid on New Jersey's $500 million auto emissions testing system in 1998 was given advance information on program; say that senior state officials met with lobbyists and engineers from Parsons Infrastructure and Technology Group while contract specification were being drawn up and before contract was put out to bid (M)",New Jersey
A River That Follows Two Paths,https://www.nytimes.com/2004/12/06/nyregion/a-river-that-follows-two-paths.html,2004-12-06T05:00:00+0000,"Delaware River is complicated resource that benefits New York, New Jersey, Delaware and Pennsylvania, and has become political football; northern stretch is pristine and scenic, while southern stretch is polluted from numerous factories and oil refineries that line its banks; map; photos (M)",New Jersey
Of Auto Emissions And a Road Not Taken,https://www.nytimes.com/2003/06/22/nyregion/of-auto-emissions-and-a-road-not-taken.html,2003-06-22T05:00:00+0000,"Article on plan to lower auto emissions in New Jersey, which remains in committee; bill is facing strong opposition from Sen Joseph Suliga, Democratic co-chairman of Environment Committee whose district includes large General Motors plant but who insists he is not trying to stop bill; photo (M)",New Jersey
New York and New Jersey,https://www.nytimes.com/2005/06/08/nyregion/new-york-and-new-jersey.html,2005-06-08T05:00:00+0000,NEW YORK.,New Jersey
Born-Again Beaches For the Urban Folk,https://www.nytimes.com/2004/08/01/nyregion/environment-born-again-beaches-for-the-urban-folk.html,2004-08-01T05:00:00+0000,"Article on some beaches along rivers and bays of New Jersey cities like Perth Amboy, South Amboy, Hoboken and Harrison that are being resurrected; water quality has improved after years of industrial pollution but not enough for swimming; photos (M)",New Jersey
Cleaning a River That Was Given Up for Dead,https://green.blogs.nytimes.com/2012/08/14/cleaning-a-river-that-was-given-up-for-dead/,2012-08-14T13:36:18+0000,"Acknowledging the extent of the contamination is just the first challenge in tackling a project as big as detoxifying a river, especially one that was as abused as the Passaic.",New Jersey
Where Eagles Are Flying Into an Eco-Political Fray,https://www.nytimes.com/2004/06/23/nyregion/where-eagles-are-flying-into-an-eco-political-fray.html,2004-06-23T05:00:00+0000,"Petty's Island, NJ, is caught between those who want to see it developed as resort and those who would like to turn it into nature preserve; island, owned by Citgo, is home to pair of bald eagles and preservationists warn that development could scare them off, but officials in nearby Pennsauken need added revenue that would come from development; history of island noted; photos (M)",New Jersey
Texas to New Jersey: Tracking the Toxic Chemicals in the Ohio Train Inferno,https://www.nytimes.com/2023/04/17/climate/train-fire-palestine-plastics-pvc.html,2023-04-17T22:06:33+0000,"Tankers of vinyl chloride were going halfway across the country, government records show, a trip highlighting the risks of transporting chemicals as plastics production grows.",New Jersey
National Study Gives Gateway Park Low Marks,https://www.nytimes.com/2007/05/09/nyregion/09gateway.html,2007-05-09T04:00:00+0000,"The waterfront park that stretches from Jamaica Bay to Sandy Hook in New Jersey is in worse condition than any other national park, according to a new survey. ",New Jersey
The Hired Gun Brought In To Clean Up,https://www.nytimes.com/2002/12/15/nyregion/the-hired-gun-brought-in-to-clean-up.html,2002-12-15T05:00:00+0000,"Article on New Jersey Environmental Commissioner Bradley Campbell; Campbell, lifelong Democrat and former Washington lawyer, has won plaudits in post for managing state's worst drought in decade and for his willingness to confront longstanding problems of sprawl, pollution and environmental enforcement; photos (L)",New Jersey
Can a $10 Billion Highway Fix One of New Jersey’s Worst Traffic Jams?,https://www.nytimes.com/2022/12/19/nyregion/holland-tunnel-turnpike-extension.html,2022-12-19T08:00:11+0000,"And, in the face of climate change, should it? A plan to widen the highway that leads into the Holland Tunnel is fueling heated debate.",New Jersey
"Hamptons' Visitors Went Shopping, but Jersey Shore's Went Home",https://www.nytimes.com/2003/09/01/nyregion/hamptons-visitors-went-shopping-but-jersey-shore-s-went-home.html,2003-09-01T05:00:00+0000,"Businesses in Hamptons do well this summer despite rain, recession and blackouts, and real estate prices are rising; Jersey Shore, by contrast, suffers through these summer tribulations and is additionally burdened by new hotel taxes and medical waste on its beaches (M)",New Jersey
"With 130-Mile Coast, New Jersey Marks a First in Climate Change Fight",https://www.nytimes.com/2020/01/27/nyregion/climate-change-nj-environmental-rules.html,2020-01-27T14:26:04+0000,"Builders will be forced to take climate change, including rising sea levels, into account to win government approval for projects.",New Jersey
Nets Along the Passaic Are Helping to Clear It,https://www.nytimes.com/2007/10/28/nyregion/nyregionspecial2/28rivernj.html,2007-10-28T04:00:00+0000,PATERSON.,New Jersey
Refloating a Notion About Subways,https://www.nytimes.com/2002/04/28/nyregion/refloating-a-notion-about-subways.html,2002-04-28T05:00:00+0000,Fishermen and some New Jersey lawmakers want to refloat proposal that would sink 200 to 300 old Redbird subway cars off New Jersey coast in order to create more artificial reefs and boost state's recreational fishery; Acting Gov Donald DiFrancesco scuttled idea in 2001 following opposition by environmentalists; state sank 432 subway cars last August off Cape Henlopen; photos (M),New Jersey
New Jersey Fishermen Warned of Mercury Levels in Some Fish,https://www.nytimes.com/2002/07/24/nyregion/new-jersey-fishermen-warned-of-mercury-levels-in-some-fish.html,2002-07-24T05:00:00+0000,New Jersey Environmental Protection Department warns of high mercury levels in 21 species of freshwater fish in state's waterways (S),New Jersey
‘Hallelujah Moment’: How This City Overcame Its Lead Crisis,https://www.nytimes.com/2021/08/11/nyregion/newark-lead-pipes-drinking-water.html,2021-08-11T09:00:23+0000,Lead pipes had tainted Newark’s drinking water. Now it is close to replacing nearly all those lines.,New Jersey
Backers and Critics Spar Over a Rail Plan,https://www.nytimes.com/2008/02/17/nyregion/nyregionspecial2/17transitNJ.html,2008-02-17T05:00:00+0000,"WHILE some towns in central New Jersey are eagerly anticipating a New Jersey Transit plan to build a rail line intended to ease traffic congestion, others are refusing to climb on board.",New Jersey
‘Outrageous’ $17 Toll to Cross the Verrazano Vexes Drivers,https://www.nytimes.com/2018/04/19/nyregion/verrazano-bridge-toll.html,2018-04-19T09:00:01+0000,"Though congestion pricing failed, it has focused attention on the hefty bridge tolls outside Manhattan, where public transit options are limited.",New Jersey
"In the Region/New Jersey; When Buying a House, Beware the Buried Oil Tank",https://www.nytimes.com/2001/09/09/realestate/in-the-region-new-jersey-when-buying-a-house-beware-the-buried-oil-tank.html,2001-09-09T05:00:00+0000,"New Jersey Department of Environmental Protection oversees about 1,800 residential oil tank cleanups annually; larger commercial tanks must be registered and inspected annually, but residential tanks of less than 1,100 gallons are exempt from this requirement; buyers of homes should take measures to avoid liability for any leaks and cleanup costs; photo (In the Region/New Jersey) (M)",New Jersey
New Jersey Tribe Member Dies After Police Shooting at a Back-Roads Party,https://www.nytimes.com/2006/04/11/nyregion/new-jersey-tribe-member-dies-after-police-shooting-at-a-backroads.html,2006-04-11T05:00:00+0000,"Emil Mann, member of Ramapough Mountain Indians, dies nine days after being shot during confrontation with New Jersey State Park Police who were enforcing rules against all-terrain vehicles on parkland; confrontation occurred at popular picnic site in Mahwah; tribe members say Mann was trying to break up fight (M)",New Jersey
Those Leafy Suburbs,https://www.nytimes.com/2005/10/30/nyregion/nyregionspecial2/those-leafy-suburbs.html,2005-10-30T05:00:00+0000,"AUTUMN would be just about perfect in New Jersey's leafy suburbs, if only the leaves would stay on the trees. But leaves, no matter how brilliant, wither and fall. Then homeowners have to figure out a way to get rid of millions of nature's expired treasures.     ''It's part of the charm of living here, the fall foliage, but it's a cross we have to bear,'' said Tim Monahan, the supervisor of public works in Millburn Township.  ",New Jersey
New Jersey Halts Oyster Restoration Project,https://www.nytimes.com/2010/08/10/nyregion/10oysters.html,2010-08-09T23:23:31+0000,NY/NJ Baykeeper reluctantly complied with a state order and pulled up oysters it had seeded in the polluted Raritan Bay.,New Jersey
A Bridge Over Troubled Water,https://www.nytimes.com/2004/02/29/nyregion/in-person-a-bridge-over-troubled-water.html,2004-02-29T05:00:00+0000,"Profile of and interview with Julia Somers, 46, who, as as executive director of Great Swamp Watershed Assn for last 12 years, has been working to redraw boundary of Great Swamp National Wildlife Refuge in New Jersey; nonprofit group and its staff monitor pollution in local streams, arrange conservation easements to maintain open land and conduct seminars on region's culture, history and environment; photo (M)",New Jersey
N.Y. Congestion Pricing Plan Moves a Step Closer to Reality,https://www.nytimes.com/2023/05/05/nyregion/new-york-congestion-pricing.html,2023-05-05T23:04:53+0000,"The Federal Highway Administration said on Friday that the toll program, which would charge drivers entering Manhattan, could advance to its next steps before final approval.",New Jersey
Challenger Says Senator Took Donations From Supporters of a Terrorist Group,https://www.nytimes.com/2002/09/14/nyregion/challenger-says-senator-took-donations-from-supporters-of-a-terrorist-group.html,2002-09-14T05:00:00+0000,"New Jersey Senate candidate Douglas Forrester charges Democratic incumbent Robert Torricelli with taking more than $10,000 from supporters of listed Iranian terrorist group and lobbying to have it removed from government watch list; senator says People's Mujahedeen of Iran, which is allied with Saddam Hussein, is legitimate opposition group but that he has not taken money from group member (M)",New Jersey
New Jersey Transit Board Approves Fare Increase and Service Changes,https://www.nytimes.com/2015/07/16/nyregion/new-jersey-transit-board-approves-fare-increases-and-service-changes.html,2015-07-15T21:45:42+0000,"Fares on the network’s trains, buses and trolleys will rise about 9 percent, on average, in October.",New Jersey
"Lead Crisis in Newark Grows, as Bottled Water Distribution Is Bungled",https://www.nytimes.com/2019/08/14/nyregion/newark-water-lead.html,2019-08-14T19:04:18+0000,"Worries about the safety of the drinking water in New Jersey’s largest city have raised comparisons to Flint, Mich.",New Jersey
A Wildlife Lover Gets His Dream Job at Last,https://www.nytimes.com/2007/03/04/nyregion/nyregionspecial2/04NJpeople.html,2007-03-04T05:00:00+0000,TRENTON.,New Jersey
"Public Meetings Are a Brawl, So the Mayor Suggests a Bouncer",https://www.nytimes.com/2007/02/22/nyregion/22civil.html,2007-02-22T05:00:00+0000,"Like many towns, Edgewater, N.J., is struggling to find a way to impose order on public meetings.",New Jersey
New Jersey Senate Panel Supports Penalty for Smoking in Cars With Children Aboard,https://www.nytimes.com/2007/06/08/nyregion/08smoke.html,2007-06-08T04:00:00+0000,"TRENTON, June 7  Smoking in New Jersey has been banned from the workplace, public buildings, bars, restaurants and even large swaths of the casino floors in Atlantic City. The next frontier is the family car with children aboard.",New Jersey
Saving the Republican Party,https://www.nytimes.com/2006/11/12/opinion/nyregionopinions/NJrepubs.html,2006-11-12T05:00:00+0000,The big challenge now for New Jersey Republicans is to face the fact that the brand is going to have to be moderate if they want to win statewide elections.,New Jersey
Ode to Commuting,https://www.nytimes.com/2003/12/28/nyregion/soapbox-ode-to-commuting.html,2003-12-28T05:00:00+0000,"Andrea Honore Soapbox essay on pros and cons of commuting alone by car between Princeton and New Brunswick, NJ; drawing (M)",New Jersey
New York and New Jersey,https://www.nytimes.com/2004/08/20/nyregion/new-york-and-new-jersey.html,2004-08-20T05:00:00+0000,NEW YORK.,New Jersey
"Stinking Garbage, How I Miss It",https://www.nytimes.com/2003/08/15/travel/rituals-stinking-garbage-how-i-miss-it.html,2003-08-15T05:00:00+0000,Marialisa Calta Rituals column recalls fond childhood memories of visiting dump with neighbor at Jersey Shore; drawing (M),New Jersey
"Grateful for Power, and for the Power to Corrupt",https://www.nytimes.com/2002/09/01/nyregion/jersey-grateful-for-power-and-for-the-power-to-corrupt.html,2002-09-01T05:00:00+0000,Neil Genzlinger Jersey column offers results of informal survey of what New Jerseyans say they are grateful for; drawing (M),New Jersey
Get Ready for a Brawl on Sprawl,https://www.nytimes.com/2003/01/19/nyregion/soapbox-get-ready-for-a-brawl-on-sprawl.html,2003-01-19T05:00:00+0000,New Jersey Gov James McGreevey essay explains his goals for regulating and curtailing uncontrolled development in state; photo (M),New Jersey
Senate Candidates Argue Over Ability to Get U.S. Money for New Jersey,https://www.nytimes.com/2002/10/19/nyregion/senate-candidates-argue-over-ability-to-get-us-money-for-new-jersey.html,2002-10-19T05:00:00+0000,New Jersey Senate candidates Douglas Forrester and Frank Lautenberg argue over who could bring most federal money back to state; photos of Forrester in Ridgewood with Repr J C Watts Jr of Oklahoma andLautenberg in Secaucus (M),New Jersey
"At Some Superfund Sites, Toxic Legacies Linger",https://www.nytimes.com/2008/01/20/nyregion/nyregionspecial2/20Rsuperfund.html,2008-01-20T05:00:00+0000,The cleanup of toxic sites in the region is not easy and frustrations often are expressed.,New Jersey
"Homes: 1,681; Horses: More Than 500",https://www.nytimes.com/2007/02/18/realestate/18livi.html,2007-02-18T05:00:00+0000,"Despite the development pressure, the 28-square-mile township remains about two-thirds farmland.",New Jersey
Sierra Club Endorses McGreevey For Governor,https://www.nytimes.com/2001/08/23/nyregion/sierra-club-endorses-mcgreevey-for-governor.html,2001-08-23T05:00:00+0000,"Jeffrey Tittel, head of New Jersey chapter of Sierra Club, calls Bret D Schundler a 'threat to the environment in New Jersey'; delivers ringing endorsement of his Democratic opponent in governor's race, James E McGreevey (M)",New Jersey
California Shows How States Can Lead on Climate Change,https://www.nytimes.com/2017/07/24/opinion/california-climate-change-cap-trade.html,2017-07-24T07:21:17+0000,The state is making a bold global statement with its cap-and-trade program.,New Jersey
"For Developers, Brownfields Look Less Risky",https://www.nytimes.com/2002/04/21/realestate/for-developers-brownfields-look-less-risky.html,2002-04-21T05:00:00+0000,"Article on private sector's increasing interest in making money cleaning up and redeveloping lightly contaminated properties called brownfields, many of which are convenient to transportation and urban centers; dreay 1.87-square-mile stretch of old municipal dumps that litter New Jersey Meadowlands is to be transformed from longtime eyesore into parklike setting of golf courses, hotels, housing and offices; photos; map (M)",New Jersey
Plan for Electric Cable to Grid Nears Deadline,https://www.nytimes.com/2010/11/08/nyregion/08cable.html,2010-11-08T01:05:23+0000,At issue is a cable under the Hudson River that would hook New York City to the electricity grid in New Jersey.,New Jersey
Qualms Over Clean Energy That Would Come From 12 Stories Up,https://www.nytimes.com/2008/02/22/nyregion/22turbine.html,2008-02-22T05:00:00+0000,"A man’s plan to install a wind turbine at his car wash in Wayne, N.J., has brought opposition from many residents.",New Jersey
"As Flooding Persists, Calls for Dredging of Rivers",https://www.nytimes.com/2007/08/19/nyregion/nyregionspecial2/19mainnj.html,2007-08-19T04:00:00+0000,SADDLE BROOK.,New Jersey
Why Dumps Are Gaining in Allure,https://www.nytimes.com/2008/03/30/realestate/30njzo.html,2008-03-30T04:00:00+0000,Transforming waste facilities into more lucrative properties is becoming increasingly common.,New Jersey
"No Longer Tourists, Stripers Return to Stay",https://www.nytimes.com/2006/06/30/nyregion/nyregionspecial2/02njcol.html,2006-06-30T04:00:00+0000,Biologists in New Jersey are keeping a watchful eye as the population of the striped bass rebuilds.,New Jersey
Saving the Republican Party,https://www.nytimes.com/2006/11/12/opinion/nyregionopinions/saving-the-republican-party.html,2006-11-12T05:00:00+0000,"Editorial, in light of election results, sees ominous possibility that New Jersey could become one-party Democratic state; holds Republican survivors should look to Thomas Kean Jr's losing campaign for clues about what they need to change; says Republican brand needs to be moderate if future candidates want to win statewide elections",New Jersey
"New York, New Jersey and Connecticut",https://www.nytimes.com/2005/09/08/nyregion/new-york-new-jersey-and-connecticut.html,2005-09-08T05:00:00+0000,NEW YORK.,New Jersey
Corzine Offers Health Plan; Rivals Unite in Attacking It,https://www.nytimes.com/2005/05/24/nyregion/metrocampaigns/corzine-offers-health-plan-rivals-unite-in.html,2005-05-24T05:00:00+0000,"With Republicans mired in an increasingly caustic primary, Senator Jon S. Corzine, the de facto Democratic nominee, sought to take center stage on Monday in New Jersey's gubernatorial race by unveiling a health care plan intended to slow increases in insurance premiums and help hundreds of thousands of uninsured New Jersey residents afford coverage.    Mr. Corzine's proposal called for universal coverage for pregnant women and children and for a pool of finances to help small businesses pay for catastrophic care. The proposal would also require insurance companies to allow parents to cover their adult children, ages 19 to 30. He said that his goal was to have 95 percent of the state's residents covered by health insurance by 2009, up from 81 percent today.  ",New Jersey
New Jersey and New York,https://www.nytimes.com/2004/10/21/nyregion/new-jersey-and-new-york.html,2004-10-21T05:00:00+0000,NEW JERSEY.,New Jersey
